Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_CMS_Certification_Number__CCN_,USER_Facility_Name,USER_Address_Line_1,USER_State,USER_Zip_Code,USER_County_Name,USER_Certification_Date
World,M,100.000000000000000,A,"245 Cahaba Valley Pkwy, Suite 110, Pelham, Alabama, 35124","245 Cahaba Valley Pkwy, Suite 110, Pelham, AL, 35124, USA","245 Cahaba Valley Pkwy, Suite 110",Subaddress,,,"245 Cahaba Valley Pkwy, Suite 110, Pelham, Alabama, 35124",,,20.000000000000000,,245,,,,,,,Cahaba Valley,Pkwy,,,,,,Suite,110,Suite 110,245 Cahaba Valley Pkwy,,,,,Pelham,,Shelby,Alabama,AL,,,35124,2217,USA,United States,ENG,0.000000000000000,-86.788764943735998,33.342379766210001,-86.788843985083005,33.342720993488001,-86.789843985082996,-86.787843985083001,33.341720993488003,33.343720993487999,,Commercial,Office,"245 CAHABA VALLEY PKWY, SUITE 110",,,,,Shelby,AL,35124,,,11607,COMFORT CARE HOSPICE OF PELHAM,"245 CAHABA VALLEY PKWY, SUITE 110",AL,35124,Shelby,10/16/2003
World,M,100.000000000000000,A,"1521 5th Ave, Phenix City, Alabama, 36867","1521 5th Ave, Phenix City, AL, 36867, USA",1521 5th Ave,StreetAddress,,,"1521 5th Ave, Phenix City, Alabama, 36867",,,20.000000000000000,,1521,1501,1523,1501-1523,L,,,5th,Ave,,,,,,,,,1521 5th Ave,,,,,Phenix City,,Russell,Alabama,AL,,,36867,5103,USA,United States,ENG,0.000000000000000,-84.999449976516004,32.474592823237003,-84.999449976516004,32.474592823237003,-85.000449976515995,-84.998449976516000,32.473592823236999,32.475592823237001,,,,1521 FIFTH AVENUE,,,,,Russell,AL,36867,,,11612,COLUMBUS HOSPICE OF ALABAMA,1521 FIFTH AVENUE,AL,36867,Russell,1/23/2004
World,M,100.000000000000000,A,"3235 Old Sylacauga Hwy, Sylacauga, Alabama, 35150","3235 Old Sylacauga Hwy, Sylacauga, AL, 35150, USA",3235 Old Sylacauga Hwy,StreetAddress,,,"3235 Old Sylacauga Hwy, Sylacauga, Alabama, 35150",,,20.000000000000000,,3235,3177,3235,3177-3235,L,,,Old Sylacauga,Hwy,,,,,,,,,3235 Old Sylacauga Hwy,,,,,Sylacauga,,Talladega,Alabama,AL,,,35150,,USA,United States,ENG,0.000000000000000,-86.300204370789004,33.212845850534997,-86.300204370789004,33.212845850534997,-86.301204370788994,-86.299204370788999,33.211845850534999,33.213845850535002,,,,3235 OLD SYLACAUGA HWY,,,,,Talladega,AL,35150,,,11608,AMERICAN HOMECARE HOSPICE - SYLACAUGA,3235 OLD SYLACAUGA HWY,AL,35150,Talladega,11/12/2003
World,M,99.530000000000001,A,"3311 Bob Wallace Ave SW, Suite 101, Huntsville, Alabama, 35805","3311 Bob Wallace Ave SW, Suite 101, Huntsville, AL, 35805, USA","3311 Bob Wallace Ave SW, Suite 101",Subaddress,,,"3311 Bob Wallace Ave SW, Suite 101, Huntsville, Alabama, 35805",,,20.000000000000000,,3311,,,,,,,Bob Wallace,Ave,SW,,,,,Suite,101,Suite 101,3311 Bob Wallace Ave SW,,,,,Huntsville,,Madison,Alabama,AL,,,35805,4064,USA,United States,ENG,0.000000000000000,-86.612392685661007,34.712161614891002,-86.612587061995995,34.711735395114999,-86.613587061996000,-86.611587061996005,34.710735395115002,34.712735395114997,,Commercial,Office,"3311 BOB WALLACE AVE, SUITE 101",,,,,Madison,AL,35805,,,11622,"HOSPICE OF NORTH ALABAMA, LLC","3311 BOB WALLACE AVE, SUITE 101",AL,35805,Madison,11/3/2004
World,M,100.000000000000000,A,"4253 Wetumpka Hwy, Montgomery, Alabama, 36110","4253 Wetumpka Hwy, Montgomery, AL, 36110, USA",4253 Wetumpka Hwy,PointAddress,,,"4253 Wetumpka Hwy, Montgomery, Alabama, 36110",,,20.000000000000000,,4253,,,,,,,Wetumpka,Hwy,,,,,,,,,4253 Wetumpka Hwy,,,,,Montgomery,,Montgomery County,Alabama,AL,,,36110,2721,USA,United States,ENG,0.000000000000000,-86.210498365671995,32.452355424152998,-86.210826852457004,32.452734956729003,-86.211826852456994,-86.209826852456999,32.451734956728998,32.453734956729001,,Commercial,Retail,4253 WETUMPKA HIGHWAY,,,,,Montgomery,AL,36110,,,11619,COMPASSUS-MONTGOMERY,4253 WETUMPKA HIGHWAY,AL,36110,Montgomery,8/11/2004
World,M,99.890000000000001,A,"702 Battle St E, Talladega, Alabama, 35160","702 Battle St E, Talladega, AL, 35160, USA",702 Battle St E,PointAddress,,,"702 Battle St E, Talladega, Alabama, 35160",,,20.000000000000000,,702,,,,,,,Battle,St,E,,,,,,,,702 Battle St E,,,,,Talladega,,Talladega County,Alabama,AL,,,35160,2547,USA,United States,ENG,0.000000000000000,-86.086266825947007,33.438230768516000,-86.086435972752994,33.438655982463999,-86.087435972752999,-86.085435972753004,33.437655982464001,33.439655982463997,,Commercial,Retail,702 EAST BATTLE STREET SUITE C,,,,,Talladega,AL,35160,,,11617,COMFORT CARE HOSPICE OF TALLADEGA,702 EAST BATTLE STREET SUITE C,AL,35160,Talladega,4/22/2004
World,M,100.000000000000000,A,"8160 Decker Ln, Montgomery, Alabama, 36117","8160 Decker Ln, Montgomery, AL, 36117, USA",8160 Decker Ln,PointAddress,,,"8160 Decker Ln, Montgomery, Alabama, 36117",,,20.000000000000000,,8160,,,,,,,Decker,Ln,,,,,,,,,8160 Decker Ln,,,,,Montgomery,,Montgomery County,Alabama,AL,,,36117,4254,USA,United States,ENG,0.000000000000000,-86.155509057526999,32.376873829577001,-86.155731513237001,32.376434198756002,-86.156731513237006,-86.154731513236996,32.375434198755997,32.377434198755999,,Commercial,,8160 DECKER LANE,,,,,Montgomery,AL,36117,,,11623,AMEDISYS HOSPICE OF MONTGOMERY,8160 DECKER LANE,AL,36117,Montgomery,1/5/2005
World,M,100.000000000000000,A,"216 Aquarius Dr, Suite 306, Birmingham, Alabama, 35209","216 Aquarius Dr, Suite 306, Birmingham, AL, 35209, USA","216 Aquarius Dr, Suite 306",Subaddress,,,"216 Aquarius Dr, Suite 306, Birmingham, Alabama, 35209",,,20.000000000000000,,216,,,,,,,Aquarius,Dr,,,,,,Suite,306,Suite 306,216 Aquarius Dr,,,,,Birmingham,,Jefferson,Alabama,AL,,,35209,5863,USA,United States,ENG,0.000000000000000,-86.836875140125002,33.460516949865003,-86.836845300549996,33.461300825449001,-86.837845300550001,-86.835845300550005,33.460300825449004,33.462300825448999,,,,"216 AQUARIUS DRIVE, SUITE 306",,,,,Jefferson,AL,35209,,,11624,AFFINITY HOSPICE,"216 AQUARIUS DRIVE, SUITE 306",AL,35209,Jefferson,3/8/2005
World,M,100.000000000000000,A,"266 Industrial Dr, Rainsville, Alabama, 35986","266 Industrial Dr, Rainsville, AL, 35986, USA",266 Industrial Dr,PointAddress,,,"266 Industrial Dr, Rainsville, Alabama, 35986",,,20.000000000000000,,266,,,,,,,Industrial,Dr,,,,,,,,,266 Industrial Dr,,,,,Rainsville,,DeKalb,Alabama,AL,,,35986,4462,USA,United States,ENG,0.000000000000000,-85.826119960205006,34.486365003738001,-85.825415964157003,34.486363997909002,-85.826415964156993,-85.824415964156998,34.485363997908998,34.487363997909000,,,,266 INDUSTRIAL DRIVE,,,,,DeKalb,AL,35986,,,11626,"ABC HOSPICE, INC",266 INDUSTRIAL DRIVE,AL,35986,DeKalb,4/14/2005
World,M,100.000000000000000,A,"201 Mariarden Rd, Dadeville, Alabama, 36853","201 Mariarden Rd, Dadeville, AL, 36853, USA",201 Mariarden Rd,PointAddress,,,"201 Mariarden Rd, Dadeville, Alabama, 36853",,,20.000000000000000,,201,,,,,,,Mariarden,Rd,,,,,,,,,201 Mariarden Rd,,,,,Dadeville,,Tallapoosa,Alabama,AL,,,36853,6244,USA,United States,ENG,0.000000000000000,-85.741537169433002,32.818268874109997,-85.741157972132996,32.818436009259003,-85.742157972133000,-85.740157972133005,32.817436009258998,32.819436009259000,,Commercial,Medical,"201 MARIARDEN RD, STE F",,,,,Tallapoosa,AL,36853,,,11621,LAKE MARTIN HOSPICE,"201 MARIARDEN RD, STE F",AL,36853,Tallapoosa,11/2/2004
World,M,100.000000000000000,A,"368 James St, Ozark, Alabama, 36360","368 James St, Ozark, AL, 36360, USA",368 James St,StreetAddress,,,"368 James St, Ozark, Alabama, 36360",,,20.000000000000000,,368,400,118,118-400,L,,,James,St,,,,,,,,,368 James St,,,,,Ozark,,Dale,Alabama,AL,,,36360,,USA,United States,ENG,0.000000000000000,-85.635934128862999,31.453922528732999,-85.635934128862999,31.453922528732999,-85.636934128863999,-85.634934128862994,31.452922528733001,31.454922528733000,,,,368 JAMES STREET,,,,,Dale,AL,36360,,,11628,COMMUNITY HOSPICE OF DALE MEDICAL CENTER,368 JAMES STREET,AL,36360,Dale,5/10/2005
World,M,100.000000000000000,A,"116 Edwina St, Evergreen, Alabama, 36401","116 Edwina St, Evergreen, AL, 36401, USA",116 Edwina St,PointAddress,,,"116 Edwina St, Evergreen, Alabama, 36401",,,20.000000000000000,,116,,,,,,,Edwina,St,,,,,,,,,116 Edwina St,,,,,Evergreen,,Conecuh,Alabama,AL,,,36401,3319,USA,United States,ENG,0.000000000000000,-86.941683044163995,31.430694675739002,-86.941947996124000,31.430507004927001,-86.942947996124005,-86.940947996123995,31.429507004927000,31.431507004926999,,Commercial,,116 EDWINA STREET,,,,,Conecuh,AL,36401,,,11631,"HOMESTEAD HOSPICE OF SOUTHERN ALABAMA, LLC",116 EDWINA STREET,AL,36401,Conecuh,9/12/2005
World,M,100.000000000000000,A,"111 E Laurel St, Scottsboro, Alabama, 35768","111 E Laurel St, Scottsboro, AL, 35768, USA",111 E Laurel St,PointAddress,,,"111 E Laurel St, Scottsboro, Alabama, 35768",,,20.000000000000000,,111,,,,,E,,Laurel,St,,,,,,,,,111 E Laurel St,,,,,Scottsboro,,Jackson,Alabama,AL,,,35768,1801,USA,United States,ENG,0.000000000000000,-86.034326099807004,34.672855727688003,-86.034318807551003,34.673087152035002,-86.035318807550993,-86.033318807550998,34.672087152034997,34.674087152035000,,Commercial,Office,111 EAST LAUREL STREET,,,,,Jackson,AL,35768,,,11634,HEARTLITE HOSPICE,111 EAST LAUREL STREET,AL,35768,Jackson,11/2/2005
World,M,100.000000000000000,A,"1404 E Avalon Ave, Tuscumbia, Alabama, 35674","1404 E Avalon Ave, Tuscumbia, AL, 35674, USA",1404 E Avalon Ave,StreetAddress,,,"1404 E Avalon Ave, Tuscumbia, Alabama, 35674",,,20.000000000000000,,1404,1402,1698,1402-1698,R,E,,Avalon,Ave,,,,,,,,,1404 E Avalon Ave,,,,,Tuscumbia,,Colbert,Alabama,AL,,,35674,1770,USA,United States,ENG,0.000000000000000,-87.681453270942001,34.744953992686000,-87.681453270942001,34.744953992686000,-87.682453270943000,-87.680453270941996,34.743953992686002,34.745953992685997,,,,"1404 EAST AVALON AVENUE, SUITE C",,,,,Colbert,AL,35674,,,11632,KELLER HOSPICE,"1404 EAST AVALON AVENUE, SUITE C",AL,35674,Colbert,10/20/2005
World,M,100.000000000000000,A,"2435 1st Ave S, Irondale, Alabama, 35210","2435 1st Ave S, Irondale, AL, 35210, USA",2435 1st Ave S,PointAddress,,,"2435 1st Ave S, Irondale, Alabama, 35210",,,20.000000000000000,,2435,,,,,,,1st,Ave,S,,,,,,,,2435 1st Ave S,,,,,Irondale,,Jefferson,Alabama,AL,,,35210,1548,USA,United States,ENG,0.000000000000000,-86.699817276885994,33.542621463323997,-86.699678388750002,33.542392553549000,-86.700678388750006,-86.698678388749997,33.541392553549002,33.543392553548998,,Commercial,Warehouse,2435 1ST AVENUE SOUTH,,,,,Jefferson,AL,35210,,,11630,COMPASSUS-BIRMINGHAM,2435 1ST AVENUE SOUTH,AL,35210,Jefferson,8/17/2005
World,M,100.000000000000000,A,"23730 John T Reid Pkwy, Suite A, Scottsboro, Alabama, 35768","23730 John T Reid Pkwy, Suite A, Scottsboro, AL, 35768, USA","23730 John T Reid Pkwy, Suite A",Subaddress,,,"23730 John T Reid Pkwy, Suite A, Scottsboro, Alabama, 35768",,,20.000000000000000,,23730,,,,,,,John T Reid,Pkwy,,,,,,Suite,A,Suite A,23730 John T Reid Pkwy,,,,,Scottsboro,,Jackson,Alabama,AL,,,35768,2840,USA,United States,ENG,0.000000000000000,-86.021977460954005,34.656610048681998,-86.022434609952995,34.657052361711997,-86.023434609953000,-86.021434609953005,34.656052361712000,34.658052361712002,,Commercial,Retail,"23730 JOHN T REID PKWY, SUITE A",,,,,Jackson,AL,35768,,,11635,COMFORT CARE HOSPICE OF SCOTTSBORO,"23730 JOHN T REID PKWY, SUITE A",AL,35768,Jackson,11/2/2005
